Total Return,CAGR,Sharpe,Sortino,Max Drawdown,Win Rate,Average Trade Return,Trade Count,Pair,Stock1,Stock2,Alpha,Beta,Entry Threshold,Exit Threshold,Window Length
-0.010728032358010453,-0.14298591454191667,-0.5228375228149531,-0.40488771456683786,-0.07228574713934455,0.5384615384615384,-0.00017447167954394972,13,ALLE-PNR,ALLE,PNR,68.42649770728057,0.8502482449047152,2.5,0.5,26
-0.0036395583072574844,-0.050824271110443076,-0.5275283206134989,-0.489926987509738,-0.025306949520691662,0.7142857142857143,0.00026025516308343,14,KEY-USB,KEY,USB,3.2714313759291804,0.33220435903409357,2.5,0.5,26
-0.007003702418110658,-0.09585471842535176,-0.5325567569994831,-0.39130599466315674,-0.044420770302539506,0.6666666666666666,-0.0001766261876195657,9,HST-UHS,HST,UHS,40.27715459763263,-0.1102967757611123,2.5,0.5,26
-0.0257247039744829,-0.31121461530387684,-0.6545818710628111,-0.7226307282790086,-0.13928414080877796,0.3333333333333333,-0.0011378740702255984,12,AMD-MU,AMD,MU,175.89283888538478,0.33561485415455683,2.5,0.5,26
-0.008931172442415702,-0.12044610639480335,-0.730953948743165,-0.800160089376287,-0.059200659153617184,0.5,-0.0003595606180176403,10,HST-ICE,HST,ICE,49.32625429388556,-0.17800912051114726,2.5,0.5,26
-0.015614941594678022,-0.20159934232450916,-0.7971650393081767,-0.9339648670593828,-0.06936898307978154,0.6923076923076923,-0.0005495837643255402,13,ICE-MS,ICE,MS,272.55728781316344,-0.6112417926316003,2.5,0.5,26
-0.01175504454414722,-0.15562626649033628,-0.9068818593189402,-0.744352261757502,-0.03655205270477332,0.5,-0.0004422919775120508,12,CF-GE,CF,GE,208.642144066686,-0.29321089959394153,2.5,0.5,26
-0.2693987791721508,-0.988783541304128,-1.5474014306654496,-1.763971134712861,-0.5373611653656426,0.5,-0.019444436360464293,10,KLAC-STT,KLAC,STT,-351.6415746108977,3.508501775631847,2.5,0.5,26
-0.15457041020845752,-0.9094698004818583,-1.5853875623478475,-1.502886422080453,-0.38050044987017934,0.6153846153846154,-0.009079676897028845,13,HUBB-IR,HUBB,IR,61.99853913978026,5.788096169785956,2.5,0.5,26
-0.014084302844427854,-0.18365469170077076,-1.6103409147920216,-1.1584090959095326,-0.03824956904592378,0.4444444444444444,-0.0010186791766608825,9,HRL-MGM,HRL,MGM,8.521853775877993,0.3229051201790351,2.5,0.5,26
-0.013326771338765142,-0.17463556375214895,-1.6387559003986516,-1.356165992852421,-0.055795563473557776,0.5,-0.0007967903185760435,10,BAX-MAR,BAX,MAR,-5.1067936439946475,0.06379209735123301,2.5,0.5,26
-0.01759446261002895,-0.22426265265621204,-1.6661491838321596,-1.685194769033499,-0.061751402689466606,0.5,-0.0012506358853440788,10,CPRT-ICE,CPRT,ICE,9.275566135744697,0.1548082224845581,2.5,0.5,26
-0.01578994458880545,-0.2036274741419123,-1.749027118220435,-1.2286673427275028,-0.04774017469330527,0.5714285714285714,-0.0016947775981251381,7,MET-MMM,MET,MMM,1.6123717674491076,0.5335465514977199,2.5,0.5,26
-0.020142483548738377,-0.2525541933131913,-1.7693268753604763,-1.6749431502212684,-0.050510302351953085,0.5454545454545454,-0.001270950036256541,11,LYB-WSM,LYB,WSM,116.11649766882891,-0.23968922483588076,2.5,0.5,26
-0.06503654331191544,-0.6178819877578281,-1.7698535769827377,-1.867257058205325,-0.17104023442256652,0.6,-0.005427110298112023,10,ADSK-KLAC,ADSK,KLAC,344.855008185988,-0.5722391959161441,2.5,0.5,26
-0.01620918441423791,-0.20846662410449535,-1.8368162938031318,-1.6869169575915561,-0.029041958844359683,0.6,-0.0011311793605957338,10,FIS-MNST,FIS,MNST,80.8850203440087,-0.4453657442925307,2.5,0.5,26
-0.02270728029862923,-0.28006040424829004,-1.8453801541657646,-1.5918092578608702,-0.052104288499345786,0.6,-0.0016955656135469073,10,MMM-STT,MMM,STT,25.584552771471554,0.7979762798404227,2.5,0.5,26
-0.1441348314385431,-0.892102145250706,-1.8538125291038012,-1.8880760311486084,-0.20185136311864915,0.5,-0.008340234748555555,14,FTNT-MNST,FTNT,MNST,-207.60112002557452,3.8482059324082503,2.5,0.5,26
